unix_ts,real_ts,HR,Ax,Ay,Az
1472689985,2016/09/01-09:33:05,156,1.5002998113632202,-12.330215454101562,-0.8446664214134216
1472689986,2016/09/01-09:33:06,156,6.1950178146362305,-1.4093725681304932,1.3136597871780396
1472689987,2016/09/01-09:33:07,156,13.677373886108398,1.3304094076156616,8.939584732055664
1472689988,2016/09/01-09:33:08,156,-1.3950155973434448,-9.214759826660156,5.362315654754639
1472689989,2016/09/01-09:33:09,156,-6.589833736419678,-6.434299945831299,3.926621913909912
1472689990,2016/09/01-09:33:10,155,-7.99681282043457,-2.1822540760040283,-0.3661018908023834
1472689991,2016/09/01-09:33:11,154,-11.708081245422363,-2.730210542678833,1.2299107313156128
1472689992,2016/09/01-09:33:12,153,-11.892329216003418,-5.08953332901001,2.792424201965332
1472689993,2016/09/01-09:33:13,153,-8.927621841430664,-5.350350856781006,2.196611166000366
1472689994,2016/09/01-09:33:14,153,-12.830314636230469,-2.8929224014282227,1.950150489807129
1472689995,2016/09/01-09:33:15,153,-9.753145217895508,-1.2873386144638062,2.526820659637451
1472689996,2016/09/01-09:33:16,154,-8.669197082519531,-1.4069796800613403,2.0985054969787598
1472689997,2016/09/01-09:33:17,154,-10.607381820678711,-3.579662799835205,2.251646041870117
1472689998,2016/09/01-09:33:18,155,-11.059626579284668,-4.153940200805664,0.5934200286865234
1472689999,2016/09/01-09:33:19,156,-11.11705493927002,-6.561119556427002,0.9834501147270203
1472690000,2016/09/01-09:33:20,155,-6.687938690185547,-1.9094725847244263,0.5910272002220154
1472690001,2016/09/01-09:33:21,156,-7.81974458694458,-7.142575740814209,2.376072883605957
1472690002,2016/09/01-09:33:22,155,-8.082954406738281,-2.9934213161468506,1.8376877307891846
1472690003,2016/09/01-09:33:23,155,-7.712067127227783,-3.2374887466430664,2.3808584213256836
1472690004,2016/09/01-09:33:24,154,-13.184453964233398,-0.882951557636261,2.65842604637146
1472690005,2016/09/01-09:33:25,154,-8.178668022155762,-10.248459815979004,5.56331205368042
1472690006,2016/09/01-09:33:26,154,-11.485548973083496,-1.442872166633606,-0.24646073579788208
1472690007,2016/09/01-09:33:27,156,-10.750951766967773,-7.39860725402832,0.1986042857170105
1472690008,2016/09/01-09:33:28,157,-7.968099594116211,-3.314059257507324,-0.2392822504043579
1472690009,2016/09/01-09:33:29,157,-11.916255950927734,-5.0703911781311035,-5.807380676269531
1472690010,2016/09/01-09:33:30,157,-6.1328043937683105,-2.3186452388763428,2.289931058883667
1472690011,2016/09/01-09:33:31,158,-9.468399047851562,-2.667997360229492,1.2035897970199585
1472690012,2016/09/01-09:33:32,157,-7.850851535797119,-2.100898265838623,0.7274181246757507
1472690013,2016/09/01-09:33:33,159,-7.0061845779418945,-1.2921242713928223,0.8877372145652771
1472690014,2016/09/01-09:33:34,161,-10.868200302124023,-2.3090739250183105,2.5004994869232178
1472690015,2016/09/01-09:33:35,162,-12.251251220703125,-2.5220348834991455,2.9216365814208984
1472690016,2016/09/01-09:33:36,163,-9.525827407836914,-3.1202406883239746,3.2039895057678223
1472690017,2016/09/01-09:33:37,162,-11.344371795654297,-3.0652055740356445,3.2135608196258545
1472690018,2016/09/01-09:33:38,162,-8.240880966186523,-3.335594892501831,1.8089739084243774
1472690019,2016/09/01-09:33:39,163,-10.995020866394043,-2.5148565769195557,3.1082763671875
1472690020,2016/09/01-09:33:40,163,-0.27278175950050354,1.9334007501602173,6.802794933319092
1472690021,2016/09/01-09:33:41,164,-8.2695951461792,-2.00518536567688,2.194218397140503
1472690022,2016/09/01-09:33:42,166,-12.122039794921875,-3.6442689895629883,2.9312076568603516
1472690023,2016/09/01-09:33:43,166,-10.681561470031738,-6.324230670928955,2.452643394470215
1472690024,2016/09/01-09:33:44,166,-11.566904067993164,-4.790431022644043,5.252245903015137
1472690025,2016/09/01-09:33:45,166,-10.8969144821167,-6.1328043937683105,4.907679080963135
1472690026,2016/09/01-09:33:46,166,-11.889936447143555,-5.206782341003418,6.010770320892334
1472690027,2016/09/01-09:33:47,167,-14.536397933959961,0.3517449200153351,7.479963302612305
1472690028,2016/09/01-09:33:48,166,-7.575676441192627,-5.855237007141113,4.484149932861328
1472690029,2016/09/01-09:33:49,166,-12.143575668334961,-4.596612453460693,4.177868366241455
1472690030,2016/09/01-09:33:50,165,8.551947593688965,-13.792229652404785,-0.05982056260108948
1472690031,2016/09/01-09:33:51,165,10.803594589233398,-7.135397434234619,-1.7395820617675781
1472690032,2016/09/01-09:33:52,165,11.064411163330078,-0.8709874749183655,3.895515203475952
1472690033,2016/09/01-09:33:53,165,9.276973724365234,-0.03349951654672623,0.06699903309345245
1472690034,2016/09/01-09:33:54,166,11.686546325683594,-5.682953834533691,-1.7706886529922485
1472690035,2016/09/01-09:33:55,165,8.71466064453125,-9.722038269042969,0.22492533922195435
1472690036,2016/09/01-09:33:56,165,0.5312066078186035,0.8063812851905823,8.233702659606934
1472690037,2016/09/01-09:33:57,164,-13.909478187561035,-4.7712883949279785,2.6464619636535645
1472690038,2016/09/01-09:33:58,164,-14.155938148498535,-5.350350856781006,2.7972097396850586
1472690039,2016/09/01-09:33:59,164,-14.067403793334961,-4.912464618682861,2.3018953800201416
1472690040,2016/09/01-09:34:00,165,-14.225330352783203,-5.0703911781311035,1.8089739084243774
1472690041,2016/09/01-09:34:01,166,-11.538190841674805,-3.871586799621582,2.335394859313965
1472690042,2016/09/01-09:34:02,167,-12.385249137878418,-3.555734634399414,1.7611174583435059
1472690043,2016/09/01-09:34:03,168,-12.995420455932617,-4.436293125152588,2.7972097396850586
1472690044,2016/09/01-09:34:04,169,-11.301301002502441,-2.9383859634399414,2.5531415939331055
1472690045,2016/09/01-09:34:05,169,-10.959127426147461,-3.5461630821228027,5.027320384979248
1472690046,2016/09/01-09:34:06,170,-13.067204475402832,-4.615755081176758,4.34536600112915
1472690047,2016/09/01-09:34:07,170,-0.6891329884529114,3.0412774085998535,8.70508861541748
1472690048,2016/09/01-09:34:08,170,1.2610174417495728,2.3569302558898926,7.3363938331604
1472690049,2016/09/01-09:34:09,170,-1.7012970447540283,1.6773687601089478,10.296316146850586
1472690050,2016/09/01-09:34:10,170,0.24167509377002716,1.919043779373169,10.009177207946777
1472690051,2016/09/01-09:34:11,169,0.14117653667926788,-1.5026925802230835,9.18126106262207
1472690052,2016/09/01-09:34:12,168,0.014356935396790504,0.6795615553855896,9.33440113067627
1472690053,2016/09/01-09:34:13,167,0.973878800868988,0.9379864931106567,9.726823806762695
1472690054,2016/09/01-09:34:14,167,0.16510476171970367,-6.52044153213501,7.41535758972168
1472690055,2016/09/01-09:34:15,167,-0.07178468257188797,-8.305487632751465,-4.95792818069458
1472690056,2016/09/01-09:34:16,167,0.6891329884529114,-9.233902931213379,-3.2063822746276855
1472690057,2016/09/01-09:34:17,166,-0.07896314561367035,-9.1716890335083,-3.579662799835205
1472690058,2016/09/01-09:34:18,165,0.07178468257188797,-9.06401252746582,-3.3714869022369385
1472690059,2016/09/01-09:34:19,165,-1.031306505203247,-9.958927154541016,-0.9236294627189636
1472690060,2016/09/01-09:34:20,165,1.2658032178878784,-8.429913520812988,5.594419479370117
1472690061,2016/09/01-09:34:21,165,-0.5599204897880554,3.902693748474121,8.901299476623535
1472690062,2016/09/01-09:34:22,165,-0.5694918036460876,3.1992037296295166,9.44447135925293
1472690063,2016/09/01-09:34:23,165,-0.0526420958340168,2.8450663089752197,8.872586250305176
1472690064,2016/09/01-09:34:24,165,-0.17228324711322784,2.9790639877319336,9.040083885192871
1472690065,2016/09/01-09:34:25,164,0.11246266961097717,1.8376877307891846,9.619147300720215
1472690066,2016/09/01-09:34:26,164,0.17946170270442963,1.7515461444854736,9.748359680175781
1472690067,2016/09/01-09:34:27,164,-0.6029912829399109,1.9022939205169678,9.68375301361084
1472690068,2016/09/01-09:34:28,163,-1.1150553226470947,1.856830358505249,9.535398483276367
1472690069,2016/09/01-09:34:29,163,-1.0671988725662231,1.6223337650299072,9.626325607299805
1472690070,2016/09/01-09:34:30,163,-1.0911270380020142,1.4093725681304932,10.045069694519043
1472690071,2016/09/01-09:34:31,163,-1.411765456199646,1.4500504732131958,9.66221809387207
1472690072,2016/09/01-09:34:32,162,-0.8422735333442688,1.007378339767456,9.734003067016602
1472690073,2016/09/01-09:34:33,162,-0.8542376756668091,0.9379864931106567,9.614361763000488
1472690074,2016/09/01-09:34:34,161,-1.0289137363433838,0.7010970115661621,9.628718376159668
1472690075,2016/09/01-09:34:35,161,-0.9547362923622131,0.7680960297584534,9.600004196166992
1472690076,2016/09/01-09:34:36,160,-1.0169496536254883,0.7130610942840576,9.729216575622559
1472690077,2016/09/01-09:34:37,160,-0.9044869542121887,0.9260223507881165,9.836893081665039
1472690078,2016/09/01-09:34:38,159,-0.9690931439399719,0.8590233325958252,9.724431037902832
1472690079,2016/09/01-09:34:39,159,-0.9260223507881165,0.82791668176651,9.643074989318848
1472690080,2016/09/01-09:34:40,159,-0.9643075466156006,1.0097711086273193,9.635896682739258
1472690081,2016/09/01-09:34:41,158,-0.9643075466156006,0.8949156999588013,9.712467193603516
1472690082,2016/09/01-09:34:42,158,-0.973878800868988,0.82791668176651,9.710074424743652
1472690083,2016/09/01-09:34:43,158,-0.9954141974449158,0.9020940661430359,9.681360244750977
1472690084,2016/09/01-09:34:44,156,-1.0121639966964722,0.818345308303833,9.686145782470703
1472690085,2016/09/01-09:34:45,156,-0.9499505758285522,0.9116654396057129,9.657432556152344
1472690086,2016/09/01-09:34:46,156,-0.04307081177830696,0.8015955686569214,9.169296264648438
1472690087,2016/09/01-09:34:47,155,-0.4618147313594818,-10.088139533996582,-8.401200294494629
1472690088,2016/09/01-09:34:48,155,0.7250252366065979,-8.34855842590332,-8.396414756774902
1472690089,2016/09/01-09:34:49,155,-3.627518892288208,-7.156932830810547,-5.345565319061279
1472690090,2016/09/01-09:34:50,154,-0.19621144235134125,-8.568697929382324,-5.699703216552734
1472690091,2016/09/01-09:34:51,154,1.3830513954162598,-9.997212409973145,1.1150553226470947
1472690092,2016/09/01-09:34:52,154,-0.05982056260108948,0.8853443264961243,9.93978500366211
1472690093,2016/09/01-09:34:53,154,-0.035892341285943985,1.1940184831619263,9.631111145019531
1472690094,2016/09/01-09:34:54,154,0.03349951654672623,-7.939385414123535,-6.283552646636963
1472690095,2016/09/01-09:34:55,154,-0.8015955686569214,-9.765109062194824,-5.484349250793457
1472690096,2016/09/01-09:34:56,154,0.6915256977081299,-10.432705879211426,-1.7395820617675781
1472690097,2016/09/01-09:34:57,154,0.19142580032348633,0.4043869972229004,10.494919776916504
1472690098,2016/09/01-09:34:58,153,-0.7728817462921143,0.5718846321105957,9.7938232421875
1472690099,2016/09/01-09:34:59,154,-1.0528419017791748,0.380458801984787,8.999405860900879
1472690100,2016/09/01-09:35:00,154,-0.3565305471420288,0.7345964908599854,8.7505521774292
1472690101,2016/09/01-09:35:01,155,-0.7417750358581543,-1.6582260131835938,9.578469276428223
1472690102,2016/09/01-09:35:02,155,-1.0289137363433838,-3.948157548904419,10.746166229248047
1472690103,2016/09/01-09:35:03,155,-1.7850456237792969,-1.8903299570083618,9.485149383544922
1472690104,2016/09/01-09:35:04,154,-0.8709874749183655,-1.2514461278915405,9.358329772949219
1472690105,2016/09/01-09:35:05,154,-0.9284151792526245,-2.2444677352905273,9.590433120727539
1472690106,2016/09/01-09:35:06,154,-0.9906285405158997,-1.9022939205169678,9.80100154876709
1472690107,2016/09/01-09:35:07,153,-0.9882357716560364,-2.122433662414551,9.712467193603516
1472690108,2016/09/01-09:35:08,153,0.1698903888463974,-1.160519003868103,9.990034103393555
1472690109,2016/09/01-09:35:09,153,0.8853443264961243,-1.7682960033416748,9.554540634155273
1472690110,2016/09/01-09:35:10,153,0.6484549045562744,-0.011964112520217896,9.78664493560791
1472690111,2016/09/01-09:35:11,153,-0.6939185857772827,-1.3830513954162598,11.770294189453125
1472690112,2016/09/01-09:35:12,153,1.380658507347107,-6.618547439575195,-6.515655517578125
1472690113,2016/09/01-09:35:13,153,1.672582983970642,-6.527620315551758,-0.7274181246757507
1472690114,2016/09/01-09:35:14,152,2.2372891902923584,-10.16231918334961,-0.4498506784439087
1472690115,2016/09/01-09:35:15,152,1.8664016723632812,-8.786444664001465,4.527220726013184
1472690116,2016/09/01-09:35:16,150,-0.3158525824546814,0.9858429431915283,10.53799057006836
1472690117,2016/09/01-09:35:17,149,-0.3756731450557709,0.8135597109794617,9.839285850524902
1472690118,2016/09/01-09:35:18,149,-0.4546363055706024,0.7106683850288391,9.949356079101562
1472690119,2016/09/01-09:35:19,148,-0.21296121180057526,0.8757730722427368,9.738788604736328
1472690120,2016/09/01-09:35:20,146,-0.4019941985607147,-3.754338502883911,9.413363456726074
1472690121,2016/09/01-09:35:21,145,-2.084148406982422,-7.518248558044434,4.553541660308838
1472690122,2016/09/01-09:35:22,144,1.1581261157989502,-7.774280071258545,2.9694931507110596
1472690123,2016/09/01-09:35:23,143,0.05024927482008934,-7.183253765106201,6.001199245452881
1472690124,2016/09/01-09:35:24,141,-3.3308091163635254,1.4500504732131958,8.62612533569336
1472690125,2016/09/01-09:35:25,141,-1.2514461278915405,1.8305093050003052,9.29611587524414
1472690126,2016/09/01-09:35:26,140,2.5220348834991455,-6.221338748931885,-6.314659118652344
1472690127,2016/09/01-09:35:27,139,1.521835207939148,-6.64486837387085,-7.420143127441406
1472690128,2016/09/01-09:35:28,139,0.8949156999588013,-6.685546875,-7.566104888916016
1472690129,2016/09/01-09:35:29,139,-2.8283162117004395,-7.525426864624023,-8.642874717712402
1472690130,2016/09/01-09:35:30,140,-0.49531427025794983,-7.980063438415527,-9.09511947631836
1472690131,2016/09/01-09:35:31,141,-1.129412293434143,-7.427321434020996,-8.927621841430664
1472690132,2016/09/01-09:35:32,141,0.5216353535652161,-6.587440490722656,-3.3332018852233887
1472690133,2016/09/01-09:35:33,142,0.3493521213531494,-4.505684852600098,-4.776073932647705
1472690134,2016/09/01-09:35:34,142,-0.5575276613235474,-6.463014125823975,-8.997013092041016
1472690135,2016/09/01-09:35:35,143,-1.636690616607666,-6.3361945152282715,-9.229117393493652
1472690136,2016/09/01-09:35:36,142,-0.82791668176651,-6.7692952156066895,-10.12881851196289
1472690137,2016/09/01-09:35:37,143,-2.6775684356689453,-11.138589859008789,-8.341379165649414
1472690138,2016/09/01-09:35:38,143,-2.3186452388763428,-7.838886737823486,-7.338787078857422
1472690139,2016/09/01-09:35:39,143,-2.6153552532196045,-8.070990562438965,-6.80040168762207
1472690140,2016/09/01-09:35:40,141,-3.531806230545044,-7.951349258422852,-6.821937084197998
1472690141,2016/09/01-09:35:41,141,-2.0889341831207275,-8.894121170043945,-6.905685901641846
1472690142,2016/09/01-09:35:42,139,-5.7547383308410645,-7.219145774841309,-4.560719966888428
1472690143,2016/09/01-09:35:43,139,-11.966506004333496,-12.473784446716309,-4.563112735748291
1472690144,2016/09/01-09:35:44,138,-0.0023928226437419653,-6.884150981903076,-7.932207107543945
1472690145,2016/09/01-09:35:45,138,-5.730810642242432,-3.3427734375,3.194417953491211
1472690146,2016/09/01-09:35:46,138,-2.6560330390930176,-9.315258979797363,-1.112662434577942
1472690147,2016/09/01-09:35:47,137,-0.7800601720809937,-3.706482172012329,7.508677005767822
1472690148,2016/09/01-09:35:48,139,-7.992027282714844,-4.704289436340332,5.2977094650268555
1472690149,2016/09/01-09:35:49,139,-9.734003067016602,1.3208380937576294,1.5314064025878906
1472690150,2016/09/01-09:35:50,141,-7.7383880615234375,-10.368099212646484,7.087540626525879
1472690151,2016/09/01-09:35:51,140,-7.499105930328369,-4.5200419425964355,4.149154186248779
1472690152,2016/09/01-09:35:52,139,1.2035897970199585,-8.760124206542969,-4.88853645324707
1472690153,2016/09/01-09:35:53,140,4.555934429168701,10.17188835144043,-6.293124198913574
1472690154,2016/09/01-09:35:54,141,-7.860422611236572,-6.994220733642578,-8.882158279418945
1472690155,2016/09/01-09:35:55,143,2.998206615447998,-6.348158359527588,7.015756130218506
1472690156,2016/09/01-09:35:56,144,0.22013968229293823,-9.008977890014648,-4.752145767211914
1472690158,2016/09/01-09:35:58,145,-2.0745770931243896,0.0813559740781784,6.948756694793701
1472690159,2016/09/01-09:35:59,144,0.20338992774486542,-1.1509476900100708,9.616753578186035
1472690160,2016/09/01-09:36:00,142,0.24406792223453522,-1.703689694404602,9.573683738708496
1472690161,2016/09/01-09:36:01,142,0.2751745879650116,-1.8376877307891846,9.549755096435547
1472690162,2016/09/01-09:36:02,142,0.22492533922195435,-1.7539390325546265,9.573683738708496
1472690163,2016/09/01-09:36:03,140,0.2679961323738098,-1.864008903503418,9.53779125213623
1472690164,2016/09/01-09:36:04,138,0.2392822504043579,-1.8544375896453857,9.55214786529541
1472690165,2016/09/01-09:36:05,137,0.24167509377002716,-1.7898313999176025,9.57607650756836
1472690167,2016/09/01-09:36:07,135,0.3086740970611572,-1.8855443000793457,9.619147300720215
1472690168,2016/09/01-09:36:08,133,0.2153540551662445,-1.7539390325546265,9.571290969848633
1472690169,2016/09/01-09:36:09,132,0.19621144235134125,-1.8783657550811768,9.475577354431152
1472690170,2016/09/01-09:36:10,131,6.671189785003662,-2.1583259105682373,4.027120590209961
1472690171,2016/09/01-09:36:11,131,-2.3641088008880615,-9.906286239624023,3.924229145050049
1472690172,2016/09/01-09:36:12,129,5.685347080230713,-6.972684860229492,-5.584848403930664
1472690173,2016/09/01-09:36:13,128,3.7734813690185547,-9.607183456420898,-0.94037926197052
1472690174,2016/09/01-09:36:14,129,4.5391845703125,0.30149564146995544,7.209574222564697
1472690175,2016/09/01-09:36:15,129,6.02512788772583,9.399007797241211,8.322237014770508
1472690176,2016/09/01-09:36:16,129,4.158725738525391,-9.499505043029785,5.340780735015869
1472690177,2016/09/01-09:36:17,128,7.846065521240234,-2.775674343109131,3.7567315101623535
1472690178,2016/09/01-09:36:18,128,6.903293132781982,-7.499105930328369,2.715853452682495
1472690179,2016/09/01-09:36:19,128,4.07258415222168,-7.379465103149414,0.6364907622337341
1472690180,2016/09/01-09:36:20,128,3.3786656856536865,-8.537590980529785,3.610769510269165
1472690181,2016/09/01-09:36:21,128,4.029513359069824,-4.88853645324707,6.963113307952881
1472690182,2016/09/01-09:36:22,127,2.2444677352905273,-5.063212871551514,7.88913631439209
1472690183,2016/09/01-09:36:23,129,2.825923442840576,-5.496313571929932,7.470392227172852
1472690184,2016/09/01-09:36:24,129,2.550748825073242,-5.544170379638672,7.451249599456787
1472690185,2016/09/01-09:36:25,128,2.6249265670776367,-5.788238048553467,7.377072334289551
1472690186,2016/09/01-09:36:26,127,2.3736801147460938,-6.27158784866333,6.963113307952881
1472690187,2016/09/01-09:36:27,126,2.675175428390503,-5.828916072845459,7.345965385437012
1472690188,2016/09/01-09:36:28,126,2.3641088008880615,-6.197411060333252,7.211967468261719
1472690189,2016/09/01-09:36:29,125,2.775674343109131,-5.927021503448486,7.259823799133301
1472690190,2016/09/01-09:36:30,124,2.7254250049591064,-5.891129493713379,7.3052873611450195
1472690191,2016/09/01-09:36:31,123,2.6464619636535645,-6.041877269744873,7.202396392822266
1472690192,2016/09/01-09:36:32,122,2.988635540008545,-6.044269561767578,7.125825881958008
1472690193,2016/09/01-09:36:33,122,2.9072794914245605,-5.991628170013428,7.073184013366699
1472690194,2016/09/01-09:36:34,121,2.957528829574585,-5.984449863433838,7.178467750549316
1472690195,2016/09/01-09:36:35,121,2.837887763977051,-5.931807041168213,7.042076587677002
1472690196,2016/09/01-09:36:36,119,2.7086753845214844,-4.945964336395264,7.494320392608643
1472690197,2016/09/01-09:36:37,114,3.177668571472168,-5.61834716796875,7.278966426849365
1472690198,2016/09/01-09:36:38,114,3.146562099456787,-5.989234924316406,7.2335028648376465
1472690199,2016/09/01-09:36:39,114,3.098705530166626,-5.982056617736816,7.010970115661621
1472690200,2016/09/01-09:36:40,114,3.077169895172119,-6.0538411140441895,6.92482852935791
1472690201,2016/09/01-09:36:41,113,3.153740167617798,-6.0610198974609375,7.018148422241211
1472690202,2016/09/01-09:36:42,114,3.1082763671875,-6.116055011749268,6.989434719085693
1472690203,2016/09/01-09:36:43,114,3.1202406883239746,-6.175874710083008,6.9344000816345215
1472690204,2016/09/01-09:36:44,115,8.221738815307617,-6.384050369262695,-0.5718846321105957
1472690205,2016/09/01-09:36:45,115,7.219145774841309,-7.022934436798096,-1.2825528383255005
1472690206,2016/09/01-09:36:46,115,2.3473589420318604,-5.056034088134766,8.063812255859375
1472690207,2016/09/01-09:36:47,115,2.289931058883667,-5.328815937042236,7.77906608581543
1472690208,2016/09/01-09:36:48,115,2.177468776702881,-5.192424774169922,7.929814338684082
1472690209,2016/09/01-09:36:49,114,2.170289993286133,-5.438885688781738,7.762316703796387
1472690210,2016/09/01-09:36:50,113,2.311466693878174,-5.304887294769287,7.896315097808838
1472690211,2016/09/01-09:36:51,111,2.2061824798583984,-5.417350769042969,7.846065521240234
1472690212,2016/09/01-09:36:52,111,2.3066811561584473,-5.989234924316406,7.511070251464844
1472690213,2016/09/01-09:36:53,109,2.4047868251800537,-5.419743537902832,7.625925540924072
1472690214,2016/09/01-09:36:54,109,2.8139593601226807,-5.400600433349609,7.774280071258545
1472690215,2016/09/01-09:36:55,108,2.062613010406494,-4.711467742919922,8.317451477050781
1472690216,2016/09/01-09:36:56,108,1.9716858863830566,-5.340780735015869,8.008777618408203
1472690217,2016/09/01-09:36:57,108,2.4406790733337402,-5.053641319274902,7.850851535797119
1472690218,2016/09/01-09:36:58,108,2.3712873458862305,-4.965107440948486,8.087740898132324
1472690219,2016/09/01-09:36:59,108,2.452643394470215,-4.986642360687256,7.970492362976074
1472690220,2016/09/01-09:37:00,107,2.550748825073242,-5.024927616119385,7.929814338684082
1472690221,2016/09/01-09:37:01,106,2.562713146209717,-5.065605640411377,7.977671146392822
1472690222,2016/09/01-09:37:02,105,2.5746772289276123,-4.9435715675354,7.934599876403809
1472690223,2016/09/01-09:37:03,105,2.4646072387695312,-5.065605640411377,8.00638484954834
1472690224,2016/09/01-09:37:04,104,2.5674986839294434,-4.972285747528076,8.018348693847656
1472690225,2016/09/01-09:37:05,103,2.517249345779419,-4.998606204986572,7.920242786407471
1472690226,2016/09/01-09:37:06,103,2.4670000076293945,-4.826323509216309,7.992027282714844
1472690227,2016/09/01-09:37:07,103,2.3856441974639893,-4.809573650360107,7.992027282714844
1472690228,2016/09/01-09:37:08,103,2.383251428604126,-5.213961124420166,7.865207672119141
1472690229,2016/09/01-09:37:09,103,2.3736801147460938,-5.036891937255859,7.970492362976074
1472690230,2016/09/01-09:37:10,104,2.4837498664855957,-5.015356063842773,7.948956489562988
1472690231,2016/09/01-09:37:11,104,2.2013967037200928,-5.044069766998291,8.042276382446289
1472690232,2016/09/01-09:37:12,105,2.6560330390930176,-4.754538536071777,8.01356315612793
1472690233,2016/09/01-09:37:13,105,2.737389087677002,-5.149354457855225,7.982456684112549
1472690234,2016/09/01-09:37:14,105,2.5148565769195557,-4.969892501831055,8.183453559875488
1472690235,2016/09/01-09:37:15,106,2.629711866378784,-5.127819538116455,7.951349258422852
1472690236,2016/09/01-09:37:16,106,2.603391170501709,-4.051048755645752,8.61176872253418
1472690237,2016/09/01-09:37:17,106,3.0388848781585693,-3.720839262008667,8.47298526763916
1472690238,2016/09/01-09:37:18,106,2.8522443771362305,-5.0009989738464355,8.018348693847656
1472690239,2016/09/01-09:37:19,106,2.6703903675079346,-4.766502857208252,8.051848411560059
1472690240,2016/09/01-09:37:20,107,0.7896314859390259,-2.196611166000366,7.032505512237549
1472690241,2016/09/01-09:37:21,107,2.4670000076293945,-4.467400074005127,8.315058708190918
1472690242,2016/09/01-09:37:22,108,2.641676187515259,-4.816751956939697,8.12123966217041
1472690243,2016/09/01-09:37:23,107,2.4741785526275635,-4.431507587432861,8.307880401611328
1472690244,2016/09/01-09:37:24,107,2.4646072387695312,-4.874179840087891,8.073383331298828
1472690245,2016/09/01-09:37:25,107,2.4741785526275635,-4.955535888671875,8.011170387268066
1472690246,2016/09/01-09:37:26,107,2.486142873764038,-4.867001533508301,7.752745151519775
1472690247,2016/09/01-09:37:27,107,2.5603203773498535,-5.32403039932251,8.056633949279785
1472690248,2016/09/01-09:37:28,108,2.445464611053467,-4.6061835289001465,8.142775535583496
1472690249,2016/09/01-09:37:29,108,2.146361827850342,-5.12303352355957,7.917850017547607
1472690250,2016/09/01-09:37:30,108,2.4191436767578125,-5.149354457855225,7.93699312210083
1472690251,2016/09/01-09:37:31,109,2.565105676651001,-5.405385971069336,7.810173511505127
1472690293,2016/09/01-09:38:13,0,-0.9858429431915283,1.2610174417495728,9.705288887023926
1472690294,2016/09/01-09:38:14,0,-0.3397807776927948,0.9092726111412048,9.241080284118652
1472690295,2016/09/01-09:38:15,0,0.4211367666721344,-4.610969543457031,8.499305725097656
1472690296,2016/09/01-09:38:16,0,1.5314064025878906,-3.6227335929870605,8.173882484436035
1472690297,2016/09/01-09:38:17,0,0.9978070855140686,-6.5180487632751465,7.278966426849365
1472690298,2016/09/01-09:38:18,0,0.9571290016174316,-6.472585201263428,7.255037784576416
1472690299,2016/09/01-09:38:19,0,0.8901299238204956,-6.5180487632751465,7.089932918548584
1472690300,2016/09/01-09:38:20,0,0.9092726111412048,-6.577868938446045,7.245467185974121
1472690301,2016/09/01-09:38:21,0,0.8877372145652771,-6.6520466804504395,7.180860996246338
1472690302,2016/09/01-09:38:22,0,0.9595218896865845,-6.821937084197998,6.872186660766602
1472690303,2016/09/01-09:38:23,108,0.4019941985607147,-3.4791641235351562,9.753145217895508
1472690304,2016/09/01-09:38:24,108,0.9810572862625122,-6.819544315338135,6.994220733642578
1472690305,2016/09/01-09:38:25,107,1.0097711086273193,-6.98704195022583,6.661618232727051
1472690306,2016/09/01-09:38:26,107,0.9667003750801086,-7.195217609405518,6.386443614959717
1472690307,2016/09/01-09:38:27,107,-0.35892340540885925,-9.186046600341797,5.130211353302002
1472690308,2016/09/01-09:38:28,108,3.4576287269592285,-8.456235885620117,-0.38285160064697266
1472690309,2016/09/01-09:38:29,107,0.8997013568878174,-5.206782341003418,11.095518112182617
1472690310,2016/09/01-09:38:30,107,1.1940184831619263,-6.463014125823975,7.195217609405518
1472690311,2016/09/01-09:38:31,107,1.3519448041915894,-6.477370738983154,6.606583118438721
1472690312,2016/09/01-09:38:32,107,1.9070796966552734,-2.392822742462158,6.640083312988281
1472690313,2016/09/01-09:38:33,106,1.210768222808838,-6.2500529289245605,7.314858913421631
1472690314,2016/09/01-09:38:34,106,-1.6271194219589233,-5.190032482147217,8.401200294494629
1472690315,2016/09/01-09:38:35,106,1.550549030303955,-9.379864692687988,2.366501569747925
1472690316,2016/09/01-09:38:36,106,0.82791668176651,-2.3258235454559326,8.24566650390625
1472690317,2016/09/01-09:38:37,105,6.269195556640625,-2.5124638080596924,7.223931312561035
1472690318,2016/09/01-09:38:38,106,0.8590233325958252,-10.660024642944336,2.3976082801818848
1472690319,2016/09/01-09:38:39,106,1.1270195245742798,-9.372685432434082,2.7493534088134766
1472690320,2016/09/01-09:38:40,106,1.1437692642211914,-9.315258979797363,2.400001049041748
1472690321,2016/09/01-09:38:41,108,1.1389836072921753,-9.401400566101074,2.311466693878174
1472690322,2016/09/01-09:38:42,109,1.1653046607971191,-9.410971641540527,2.2372891902923584
1472690323,2016/09/01-09:38:43,111,1.1078768968582153,-9.363115310668945,2.187039852142334
1472690324,2016/09/01-09:38:44,111,1.1222338676452637,-9.377471923828125,2.3258235454559326
1472690325,2016/09/01-09:38:45,111,1.1078768968582153,-9.4061861038208,2.1678972244262695
1472690326,2016/09/01-09:38:46,111,1.1222338676452637,-9.42054271697998,2.187039852142334
1472690327,2016/09/01-09:38:47,111,1.1413763761520386,-9.367900848388672,2.1918253898620605
